,parcelid,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,taxvaluedollarcnt,taxamount,assessmentyear,regionidcounty,regionidzip,transactiondate
23581,14422041,4.0,2.5,2645.0,556137.0,5575.6,2016.0,1286.0,96987.0,2017-08-13
23582,13034986,5.0,1.0,2526.0,425421.0,5165.33,2016.0,3101.0,96485.0,2017-08-14
23583,11350004,4.0,3.0,2541.0,577000.0,9267.51,2016.0,3101.0,96398.0,2017-08-14
23584,14213098,4.0,2.0,2420.0,97546.0,1279.96,2016.0,1286.0,97026.0,2017-08-14
23585,13977986,4.0,4.5,3918.0,1309950.0,14158.16,2016.0,1286.0,97008.0,2017-08-14
23586,14220027,3.0,3.0,3130.0,558977.0,6122.68,2016.0,1286.0,97065.0,2017-08-14
23587,12153989,3.0,3.0,2581.0,1579515.0,17709.36,2016.0,3101.0,96271.0,2017-08-14
23588,12591558,3.0,2.0,1352.0,61537.0,1087.55,2016.0,3101.0,96160.0,2017-08-14
23589,13036526,3.0,2.0,1787.0,238361.0,3051.69,2016.0,3101.0,96485.0,2017-08-14
23590,10871606,2.0,1.0,1109.0,145455.0,1915.61,2016.0,3101.0,96450.0,2017-08-14
23591,17239766,3.0,2.0,1686.0,298736.0,3588.8,2016.0,2061.0,97116.0,2017-08-14
23592,14066758,3.0,3.5,2649.0,910000.0,10248.06,2016.0,1286.0,96966.0,2017-08-14
23593,10815020,4.0,4.0,3290.0,881282.0,11008.16,2016.0,3101.0,96379.0,2017-08-14
23594,10954160,3.0,2.0,1758.0,195044.0,2189.43,2016.0,3101.0,96436.0,2017-08-14
23595,13036407,3.0,2.0,1314.0,246306.0,3193.13,2016.0,3101.0,96485.0,2017-08-14
23596,13977911,2.0,2.5,1738.0,802047.0,8997.18,2016.0,1286.0,96966.0,2017-08-14
23597,11971782,3.0,2.0,1398.0,621839.0,7544.05,2016.0,3101.0,96023.0,2017-08-14
23598,10851173,5.0,3.0,2077.0,572127.0,7052.17,2016.0,3101.0,96349.0,2017-08-14
23599,11055023,3.0,3.0,1924.0,152879.0,1995.76,2016.0,3101.0,96369.0,2017-08-14
23600,10840637,3.0,2.0,1853.0,489375.0,5926.27,2016.0,3101.0,96414.0,2017-08-14
23601,14100381,3.0,2.5,1799.0,234112.0,2867.62,2016.0,1286.0,96185.0,2017-08-14
23602,14185797,3.0,2.0,1318.0,512000.0,5834.02,2016.0,1286.0,97026.0,2017-08-14
23603,12501433,4.0,2.0,1530.0,337958.0,4182.71,2016.0,3101.0,96240.0,2017-08-14
23604,11054440,3.0,2.0,1565.0,346200.0,4268.22,2016.0,3101.0,96369.0,2017-08-14
23605,14089207,3.0,2.0,1479.0,82173.0,1437.94,2016.0,1286.0,96225.0,2017-08-14
23606,12272631,4.0,2.0,1387.0,152913.0,2378.0,2016.0,3101.0,96092.0,2017-08-14
23607,12887546,0.0,0.0,816.0,152289.0,2049.01,2016.0,3101.0,96506.0,2017-08-14
23608,12887866,2.0,1.0,822.0,233876.0,3015.51,2016.0,3101.0,96506.0,2017-08-14
23609,12501528,3.0,1.0,1353.0,447299.0,5439.46,2016.0,3101.0,96240.0,2017-08-14
23610,13926745,5.0,3.0,2972.0,1309939.0,14714.26,2016.0,1286.0,96218.0,2017-08-14
23611,10841154,3.0,1.0,1150.0,397995.0,4879.3,2016.0,3101.0,96410.0,2017-08-14
23612,10807575,2.0,1.0,1076.0,489513.0,5940.0,2016.0,3101.0,96387.0,2017-08-14
23613,12604829,4.0,2.0,1801.0,483687.0,7998.28,2016.0,3101.0,96161.0,2017-08-14
23614,11011948,3.0,2.0,1359.0,371581.0,4620.84,2016.0,3101.0,96368.0,2017-08-14
23615,10815768,3.0,2.0,1519.0,625178.0,7615.02,2016.0,3101.0,96349.0,2017-08-14
23616,17235631,4.0,4.5,4502.0,1023180.0,11353.72,2016.0,2061.0,97118.0,2017-08-14
23617,12867802,3.0,2.0,1137.0,409145.0,5079.88,2016.0,3101.0,96469.0,2017-08-14
23618,14466731,5.0,5.5,4877.0,1930889.0,19870.26,2016.0,1286.0,96989.0,2017-08-14
23619,14134625,3.0,2.5,1770.0,438836.0,5079.66,2016.0,1286.0,96181.0,2017-08-14
23620,13913188,3.0,1.0,1081.0,369857.0,4277.02,2016.0,1286.0,97041.0,2017-08-14
23621,14325287,4.0,4.5,3881.0,2533363.0,28155.44,2016.0,1286.0,96975.0,2017-08-14
23622,17278855,3.0,2.0,1186.0,141225.0,1589.22,2016.0,2061.0,96383.0,2017-08-14
23623,10958821,3.0,1.0,986.0,566000.0,6191.35,2016.0,3101.0,96437.0,2017-08-14
23624,13915829,3.0,2.0,1340.0,388325.0,4552.9,2016.0,1286.0,97040.0,2017-08-14
23625,14256125,4.0,2.0,1973.0,717000.0,8075.64,2016.0,1286.0,97016.0,2017-08-14
23626,12737784,4.0,2.0,2378.0,339576.0,4013.81,2016.0,3101.0,96172.0,2017-08-14
23627,11208181,3.0,2.0,1299.0,137259.0,2494.32,2016.0,3101.0,97328.0,2017-08-14
23628,17216379,4.0,2.5,2560.0,889000.0,9877.34,2016.0,2061.0,96383.0,2017-08-14
23629,11294214,3.0,2.0,1186.0,59291.0,1486.88,2016.0,3101.0,97318.0,2017-08-14
23630,14460871,3.0,4.0,2970.0,741665.0,7833.34,2016.0,1286.0,96989.0,2017-08-14
23631,12483142,4.0,2.0,1620.0,507410.0,5955.1,2016.0,3101.0,96212.0,2017-08-14
23632,10843156,2.0,1.0,1109.0,51318.0,728.97,2016.0,3101.0,96420.0,2017-08-14
23633,13047951,4.0,3.0,1908.0,91466.0,1291.82,2016.0,3101.0,96494.0,2017-08-14
23634,12488025,3.0,2.0,1128.0,450588.0,5625.13,2016.0,3101.0,96213.0,2017-08-14
23635,14464762,3.0,2.5,1703.0,457970.0,6746.0,2016.0,1286.0,96998.0,2017-08-14
23636,14464878,4.0,3.5,3286.0,1009000.0,15744.48,2016.0,1286.0,96998.0,2017-08-14
23637,11951267,2.0,1.0,1158.0,45723.0,727.55,2016.0,3101.0,96020.0,2017-08-14
23638,10886204,3.0,2.0,1931.0,688000.0,8289.33,2016.0,3101.0,96410.0,2017-08-14
23639,14445835,3.0,2.0,1266.0,642030.0,6517.12,2016.0,1286.0,96982.0,2017-08-14
23640,11977083,2.0,1.0,812.0,189501.0,2269.59,2016.0,3101.0,96023.0,2017-08-14
23641,11198821,3.0,1.0,1112.0,75755.0,1793.12,2016.0,3101.0,97328.0,2017-08-14
23642,11073626,3.0,2.0,1942.0,80226.0,1107.37,2016.0,3101.0,96370.0,2017-08-14
23643,17216589,5.0,3.0,3667.0,892368.0,9443.84,2016.0,2061.0,96383.0,2017-08-14
23644,12488388,2.0,1.0,872.0,153223.0,2029.4,2016.0,3101.0,96213.0,2017-08-14
23645,12249575,2.0,1.0,1264.0,366474.0,4522.64,2016.0,3101.0,96104.0,2017-08-14
23646,13920191,3.0,1.5,1294.0,387279.0,4762.54,2016.0,1286.0,96203.0,2017-08-14
23647,12495102,2.0,1.0,1006.0,506000.0,6026.89,2016.0,3101.0,96242.0,2017-08-14
23648,14101478,3.0,2.0,1209.0,52465.0,889.88,2016.0,1286.0,97047.0,2017-08-14
23649,10967665,2.0,1.0,869.0,155139.0,1984.48,2016.0,3101.0,96368.0,2017-08-14
23650,12348792,3.0,2.0,1557.0,245376.0,3188.16,2016.0,3101.0,96208.0,2017-08-14
23651,11161612,3.0,2.0,1198.0,388323.0,5148.43,2016.0,3101.0,96401.0,2017-08-14
23652,14182364,4.0,3.0,3116.0,738848.0,8766.0,2016.0,1286.0,97068.0,2017-08-14
23653,11643848,5.0,5.0,4173.0,1200965.0,14595.27,2016.0,3101.0,96005.0,2017-08-14
23654,12882334,3.0,1.0,1555.0,331479.0,4209.83,2016.0,3101.0,96507.0,2017-08-14
23655,12718423,3.0,2.0,1443.0,461000.0,5942.2,2016.0,3101.0,96201.0,2017-08-14
23656,12008161,3.0,2.0,1470.0,568540.0,6923.31,2016.0,3101.0,96010.0,2017-08-14
23657,10820962,3.0,2.0,1662.0,78240.0,1023.8,2016.0,3101.0,96415.0,2017-08-14
23658,12577183,5.0,3.0,2172.0,87533.0,1679.64,2016.0,3101.0,96230.0,2017-08-14
23659,14321737,6.0,3.0,3192.0,1624944.0,16357.58,2016.0,1286.0,96947.0,2017-08-14
23660,14124210,4.0,2.5,2104.0,86225.0,1295.56,2016.0,1286.0,96183.0,2017-08-14
23661,13979819,4.0,3.0,2318.0,1273707.0,13948.64,2016.0,1286.0,96959.0,2017-08-14
23662,14268730,5.0,2.0,1584.0,187761.0,2440.28,2016.0,1286.0,97004.0,2017-08-14
23663,10797269,3.0,3.0,2682.0,919919.0,11244.89,2016.0,3101.0,96389.0,2017-08-14
23664,12861804,3.0,3.0,2532.0,800876.0,9319.14,2016.0,3101.0,96489.0,2017-08-14
23665,14330720,4.0,2.0,1656.0,550655.0,6365.04,2016.0,1286.0,97016.0,2017-08-14
23666,14467909,3.0,2.5,1323.0,450941.0,4748.92,2016.0,1286.0,96989.0,2017-08-14
23667,14135345,3.0,3.5,3274.0,834699.0,12702.22,2016.0,1286.0,97041.0,2017-08-14
23668,13868910,5.0,2.0,1299.0,494900.0,5707.38,2016.0,1286.0,97041.0,2017-08-14
23669,14450807,3.0,1.0,2161.0,438370.0,4456.22,2016.0,1286.0,96982.0,2017-08-14
23670,14062997,3.0,2.0,1378.0,539000.0,6065.18,2016.0,1286.0,96964.0,2017-08-14
23671,14244938,4.0,3.0,2224.0,750000.0,8429.88,2016.0,1286.0,97016.0,2017-08-14
23672,14181792,3.0,2.0,1772.0,339110.0,4420.44,2016.0,1286.0,97068.0,2017-08-14
23673,14450938,2.0,2.0,1984.0,798707.0,8102.58,2016.0,1286.0,96982.0,2017-08-14
23674,11176041,4.0,3.0,1981.0,507624.0,7039.52,2016.0,3101.0,96398.0,2017-08-14
23675,17208769,5.0,6.5,6743.0,1431291.0,15358.2,2016.0,2061.0,97091.0,2017-08-14
23676,11262331,3.0,2.0,2077.0,264000.0,3945.81,2016.0,3101.0,97319.0,2017-08-14
23677,13064921,4.0,2.0,2002.0,585000.0,7344.69,2016.0,3101.0,96505.0,2017-08-14
23678,13991537,2.0,2.0,1139.0,229113.0,2903.56,2016.0,1286.0,97023.0,2017-08-14
23679,14346535,3.0,2.5,1915.0,322330.0,3344.48,2016.0,1286.0,96954.0,2017-08-14
23680,10844073,3.0,2.0,1518.0,530518.0,6471.54,2016.0,3101.0,96420.0,2017-08-14
23681,13853747,4.0,3.0,2168.0,279973.0,3314.92,2016.0,1286.0,96186.0,2017-08-14
23682,14128839,3.0,1.5,1180.0,255635.0,3123.18,2016.0,1286.0,97025.0,2017-08-14
23683,12950049,6.0,4.0,4733.0,1151324.0,13843.85,2016.0,3101.0,96524.0,2017-08-14
23684,12456999,2.0,2.0,856.0,304785.0,3761.35,2016.0,3101.0,96239.0,2017-08-14
23685,13961441,3.0,3.0,1791.0,686554.0,7748.8,2016.0,1286.0,97005.0,2017-08-14
23686,12998117,2.0,1.0,1143.0,56897.0,1034.72,2016.0,3101.0,96267.0,2017-08-14
23687,11334295,3.0,3.0,1738.0,240000.0,2792.31,2016.0,3101.0,97316.0,2017-08-14
23688,11552024,2.0,1.0,958.0,92237.0,1138.08,2016.0,3101.0,96047.0,2017-08-14
23689,12438398,3.0,1.0,896.0,244829.0,3203.54,2016.0,3101.0,96216.0,2017-08-14
23690,12617492,3.0,1.0,962.0,186633.0,5906.17,2016.0,3101.0,96244.0,2017-08-14
23691,12952820,4.0,2.0,2055.0,73679.0,1212.46,2016.0,3101.0,96523.0,2017-08-14
23692,12098833,3.0,2.0,1530.0,603606.0,7321.15,2016.0,3101.0,96023.0,2017-08-14
23693,10853376,5.0,5.0,4050.0,1382623.0,16750.7,2016.0,3101.0,96426.0,2017-08-14
23694,10763837,3.0,2.0,1412.0,157855.0,2021.22,2016.0,3101.0,96364.0,2017-08-14
23695,10735396,3.0,2.0,2381.0,316427.0,3976.57,2016.0,3101.0,96389.0,2017-08-14
23696,12453299,2.0,1.0,1250.0,257332.0,3235.84,2016.0,3101.0,96239.0,2017-08-14
23697,17058806,3.0,1.0,1026.0,43393.0,1131.64,2016.0,2061.0,97099.0,2017-08-14
23698,12145831,3.0,2.0,1301.0,923877.0,10647.15,2016.0,3101.0,96267.0,2017-08-14
23699,12069754,3.0,2.0,2034.0,779638.0,8584.42,2016.0,3101.0,96326.0,2017-08-14
23700,14205198,4.0,2.5,1921.0,713583.0,7718.98,2016.0,1286.0,97027.0,2017-08-14
23701,11298283,3.0,3.0,2449.0,163167.0,2762.1,2016.0,3101.0,97318.0,2017-08-14
23702,17141894,3.0,2.0,1292.0,455184.0,4922.24,2016.0,2061.0,97091.0,2017-08-14
23703,12183766,2.0,1.0,1066.0,210618.0,2586.86,2016.0,3101.0,95984.0,2017-08-14
23704,11948787,2.0,2.0,1673.0,801088.0,9918.15,2016.0,3101.0,96020.0,2017-08-14
23705,12166787,2.0,1.0,1122.0,266171.0,3427.85,2016.0,3101.0,96265.0,2017-08-14
23706,14303562,6.0,3.5,3382.0,1301000.0,14763.6,2016.0,1286.0,96943.0,2017-08-14
23707,14383864,3.0,2.0,1240.0,208040.0,2162.32,2016.0,1286.0,96974.0,2017-08-14
23708,12236109,3.0,1.0,672.0,228190.0,3039.68,2016.0,3101.0,96042.0,2017-08-14
23709,10906771,3.0,3.0,1660.0,264608.0,3252.6,2016.0,3101.0,96449.0,2017-08-14
23710,13844552,2.0,1.0,1140.0,410000.0,4843.9,2016.0,1286.0,97007.0,2017-08-14
23711,14314763,5.0,5.5,4686.0,1454485.0,15539.46,2016.0,1286.0,96978.0,2017-08-14
23712,12708971,3.0,2.0,1979.0,1423859.0,15987.81,2016.0,3101.0,96122.0,2017-08-14
23713,14294625,4.0,2.0,1546.0,584420.0,6407.6,2016.0,1286.0,96978.0,2017-08-14
23714,14303750,4.0,2.5,2206.0,800017.0,10544.02,2016.0,1286.0,96943.0,2017-08-14
23715,14145059,6.0,4.0,2923.0,772000.0,8709.1,2016.0,1286.0,97043.0,2017-08-14
23716,11188906,4.0,3.0,2287.0,192440.0,3376.61,2016.0,3101.0,97329.0,2017-08-14
23717,12684546,2.0,1.0,1435.0,659912.0,7622.75,2016.0,3101.0,96163.0,2017-08-14
23718,12818109,2.0,2.0,1191.0,148804.0,1970.15,2016.0,3101.0,96489.0,2017-08-14
23719,14367363,4.0,2.5,1796.0,467972.0,5610.26,2016.0,1286.0,96946.0,2017-08-14
23720,14504319,3.0,2.0,1790.0,312923.0,3243.0,2016.0,1286.0,96995.0,2017-08-14
23721,11016608,4.0,2.0,1782.0,124808.0,1644.09,2016.0,3101.0,96370.0,2017-08-14
23722,12436728,4.0,2.0,2032.0,613736.0,16485.31,2016.0,3101.0,96242.0,2017-08-14
23723,13018604,4.0,2.0,1435.0,377672.0,4677.23,2016.0,3101.0,96464.0,2017-08-14
23724,12403257,5.0,3.0,2289.0,788000.0,8834.52,2016.0,3101.0,96206.0,2017-08-14
23725,13101320,3.0,3.0,2275.0,570838.0,6750.12,2016.0,3101.0,96522.0,2017-08-14
23726,14496163,3.0,2.0,1534.0,444179.0,6171.48,2016.0,1286.0,96993.0,2017-08-14
23727,11626275,3.0,2.0,1978.0,574806.0,6703.99,2016.0,3101.0,96088.0,2017-08-14
23728,14073259,2.0,1.5,970.0,366121.0,4281.84,2016.0,1286.0,96965.0,2017-08-14
23729,14496709,4.0,3.0,2246.0,332916.0,4417.82,2016.0,1286.0,96993.0,2017-08-14
23730,14143128,4.0,3.0,2728.0,369262.0,4270.56,2016.0,1286.0,97041.0,2017-08-14
23731,14206944,5.0,4.5,4354.0,1436899.0,15194.38,2016.0,1286.0,97026.0,2017-08-14
23732,17137676,4.0,2.0,1358.0,54779.0,599.96,2016.0,2061.0,97089.0,2017-08-14
23733,14074056,4.0,2.0,1810.0,312123.0,3580.28,2016.0,1286.0,97008.0,2017-08-14
23734,11757347,4.0,3.0,2583.0,746817.0,9160.06,2016.0,3101.0,95986.0,2017-08-14
23735,12962372,3.0,1.0,1076.0,519000.0,6135.88,2016.0,3101.0,96273.0,2017-08-14
23736,12221385,8.0,4.0,3136.0,113485.0,1775.83,2016.0,3101.0,95984.0,2017-08-14
23737,14040930,3.0,2.0,1309.0,593921.0,6730.9,2016.0,1286.0,96967.0,2017-08-14
23738,11757206,3.0,1.0,2087.0,584807.0,7209.79,2016.0,3101.0,95986.0,2017-08-14
23739,14401753,3.0,3.0,1880.0,1418474.0,15298.72,2016.0,1286.0,96969.0,2017-08-14
23740,17283524,3.0,2.0,1482.0,244161.0,2597.44,2016.0,2061.0,96385.0,2017-08-14
23741,14207326,4.0,3.0,2824.0,620304.0,7927.78,2016.0,1286.0,97079.0,2017-08-14
23742,12409747,2.0,1.0,913.0,283501.0,3501.95,2016.0,3101.0,96208.0,2017-08-14
23743,11668597,5.0,6.0,5385.0,4349245.0,52141.18,2016.0,3101.0,96120.0,2017-08-14
23744,13835609,2.0,2.0,2153.0,742000.0,8551.4,2016.0,1286.0,97006.0,2017-08-14
23745,17059947,4.0,2.0,2356.0,654564.0,7669.9,2016.0,2061.0,97099.0,2017-08-14
23746,17244476,4.0,1.5,1226.0,266296.0,3312.66,2016.0,2061.0,97118.0,2017-08-14
23747,11914056,2.0,1.0,1144.0,537022.0,7204.94,2016.0,3101.0,96514.0,2017-08-14
23748,11344895,4.0,3.0,2214.0,432902.0,6618.88,2016.0,3101.0,96403.0,2017-08-14
23749,10917939,3.0,4.0,2858.0,275231.0,3586.97,2016.0,3101.0,96424.0,2017-08-14
23750,13896387,3.0,3.0,1694.0,975521.0,11397.98,2016.0,1286.0,96969.0,2017-08-14
23751,14309189,4.0,2.5,1896.0,70225.0,811.7,2016.0,1286.0,96947.0,2017-08-14
23752,13083605,3.0,2.0,1568.0,261273.0,3419.88,2016.0,3101.0,96488.0,2017-08-14
23753,12688345,4.0,4.0,3562.0,1450241.0,17209.33,2016.0,3101.0,96121.0,2017-08-14
23754,14040109,3.0,2.0,1300.0,129781.0,1665.72,2016.0,1286.0,96967.0,2017-08-14
23755,12232150,3.0,2.0,1106.0,286700.0,3694.18,2016.0,3101.0,96040.0,2017-08-14
23756,12559425,2.0,1.0,970.0,284270.0,3519.74,2016.0,3101.0,96236.0,2017-08-14
23757,14084649,4.0,3.0,2228.0,347986.0,4395.04,2016.0,1286.0,96990.0,2017-08-14
23758,13075144,4.0,3.0,2544.0,430083.0,5151.68,2016.0,3101.0,96505.0,2017-08-14
23759,12424243,4.0,3.0,2024.0,363200.0,4222.81,2016.0,3101.0,96206.0,2017-08-14
23760,14239097,2.0,1.5,1167.0,239596.0,2749.56,2016.0,1286.0,97066.0,2017-08-14
23761,12933380,3.0,3.0,2039.0,344458.0,4429.3,2016.0,3101.0,96475.0,2017-08-14
23762,14015551,3.0,1.0,1167.0,326813.0,3867.2,2016.0,1286.0,97020.0,2017-08-14
23763,17227729,4.0,2.5,2405.0,541015.0,6352.62,2016.0,2061.0,97116.0,2017-08-14
23764,14530935,2.0,2.0,1250.0,362556.0,3685.1,2016.0,1286.0,96982.0,2017-08-14
23765,14278102,3.0,4.0,2950.0,3616013.0,38299.46,2016.0,1286.0,96981.0,2017-08-14
23766,14158102,3.0,2.0,1598.0,596000.0,6826.66,2016.0,1286.0,97035.0,2017-08-14
23767,17100763,4.0,2.0,1551.0,182048.0,2035.82,2016.0,2061.0,97113.0,2017-08-14
23768,14016703,3.0,1.0,1045.0,429000.0,5071.54,2016.0,1286.0,96180.0,2017-08-14
23769,14048759,4.0,2.0,1172.0,658000.0,7505.86,2016.0,1286.0,96964.0,2017-08-14
23770,13849865,3.0,2.0,1826.0,588845.0,6516.4,2016.0,1286.0,96186.0,2017-08-14
23771,17204942,5.0,4.5,3962.0,811694.0,14324.74,2016.0,2061.0,97097.0,2017-08-14
23772,11673525,3.0,2.0,2446.0,406186.0,5236.52,2016.0,3101.0,96126.0,2017-08-14
23773,14364039,4.0,2.5,2220.0,584420.0,6040.46,2016.0,1286.0,96989.0,2017-08-14
23774,11248986,3.0,2.0,1468.0,98355.0,1270.3,2016.0,3101.0,97318.0,2017-08-14
23775,14069326,5.0,2.5,2209.0,418262.0,4767.14,2016.0,1286.0,96965.0,2017-08-14
23776,14017731,3.0,2.0,1628.0,430496.0,5010.9,2016.0,1286.0,96180.0,2017-08-14
23777,13890454,3.0,2.0,1332.0,1589545.0,16956.98,2016.0,1286.0,96981.0,2017-08-14
23778,12927388,4.0,2.0,2275.0,160946.0,2254.34,2016.0,3101.0,96465.0,2017-08-14
23779,14050463,4.0,2.0,1851.0,479908.0,5491.76,2016.0,1286.0,96964.0,2017-08-14
23780,10835118,3.0,1.0,1184.0,343472.0,4223.83,2016.0,3101.0,96415.0,2017-08-14
23781,12017232,2.0,1.0,1146.0,196000.0,2943.47,2016.0,3101.0,96027.0,2017-08-14
23782,17104993,3.0,2.5,2142.0,1449745.0,15617.5,2016.0,2061.0,97119.0,2017-08-14
23783,12429424,3.0,2.0,1527.0,455000.0,5275.67,2016.0,3101.0,96215.0,2017-08-14
23784,13030078,4.0,2.0,1340.0,372791.0,4517.51,2016.0,3101.0,96485.0,2017-08-14
23785,14271288,3.0,2.0,1320.0,359309.0,4423.44,2016.0,1286.0,96958.0,2017-08-14
23786,11236812,3.0,2.0,1825.0,216425.0,4163.14,2016.0,3101.0,97330.0,2017-08-14
23787,12797761,3.0,1.0,1118.0,449000.0,5409.28,2016.0,3101.0,96173.0,2017-08-14
23788,14146922,3.0,2.0,1520.0,634190.0,7140.42,2016.0,1286.0,97043.0,2017-08-14
23789,14300778,4.0,2.0,1575.0,70231.0,814.66,2016.0,1286.0,96941.0,2017-08-14
23790,14202052,3.0,3.0,2518.0,474779.0,5798.52,2016.0,1286.0,97079.0,2017-08-14
23791,11621636,5.0,4.0,4542.0,2427388.0,29219.38,2016.0,3101.0,96005.0,2017-08-14
23792,11511706,2.0,2.0,1220.0,608791.0,6655.77,2016.0,3101.0,96109.0,2017-08-14
23793,13943582,3.0,2.0,1214.0,52240.0,1177.96,2016.0,1286.0,96990.0,2017-08-14
23794,14146293,3.0,2.5,1520.0,340910.0,4053.9,2016.0,1286.0,96186.0,2017-08-14
23795,12424733,5.0,3.0,2289.0,195051.0,2414.57,2016.0,3101.0,96206.0,2017-08-14
23796,12175634,4.0,3.0,3015.0,874037.0,10035.44,2016.0,3101.0,96295.0,2017-08-14
23797,14415015,4.0,3.0,3163.0,559790.0,5683.4,2016.0,1286.0,96987.0,2017-08-14
23798,12462145,2.0,2.0,1549.0,442000.0,5384.39,2016.0,3101.0,96241.0,2017-08-14
23799,14229735,4.0,2.0,2116.0,456340.0,4989.6,2016.0,1286.0,97065.0,2017-08-14
23800,12116974,2.0,2.0,1835.0,78856.0,1273.1,2016.0,3101.0,96292.0,2017-08-14
23801,14147992,3.0,2.5,2039.0,93030.0,1278.26,2016.0,1286.0,97043.0,2017-08-14
23802,11131770,5.0,3.0,2443.0,650000.0,8981.5,2016.0,3101.0,96395.0,2017-08-14
23803,11090635,4.0,3.0,3045.0,638531.0,7967.47,2016.0,3101.0,96354.0,2017-08-14
23804,12804997,3.0,1.0,1129.0,366591.0,4583.63,2016.0,3101.0,96174.0,2017-08-14
23805,14281526,4.0,2.0,1368.0,907441.0,10104.46,2016.0,1286.0,96959.0,2017-08-14
23806,11284796,3.0,2.0,1288.0,90868.0,1862.45,2016.0,3101.0,97317.0,2017-08-14
23807,14046928,5.0,3.0,2475.0,424507.0,4888.9,2016.0,1286.0,96964.0,2017-08-14
23808,11672201,5.0,5.0,5543.0,2730440.0,32905.33,2016.0,3101.0,96120.0,2017-08-14
23809,14192596,3.0,2.0,1511.0,560227.0,6514.92,2016.0,1286.0,97078.0,2017-08-14
23810,11189109,3.0,2.0,1681.0,237136.0,3867.98,2016.0,3101.0,97329.0,2017-08-14
23811,11536850,3.0,3.0,2970.0,1908214.0,22846.61,2016.0,3101.0,96127.0,2017-08-14
23812,10867446,6.0,6.0,4332.0,2821830.0,33984.6,2016.0,3101.0,96426.0,2017-08-14
23813,12148372,3.0,2.0,1526.0,689900.0,7602.45,2016.0,3101.0,96330.0,2017-08-14
23814,17187423,3.0,2.0,2038.0,303469.0,3327.38,2016.0,2061.0,97091.0,2017-08-15
23815,12655995,3.0,3.0,2197.0,458598.0,5536.32,2016.0,3101.0,96221.0,2017-08-15
23816,10812367,5.0,5.0,4077.0,823985.0,10227.55,2016.0,3101.0,96387.0,2017-08-15
23817,10910021,3.0,2.0,1723.0,865796.0,10391.23,2016.0,3101.0,96449.0,2017-08-15
23818,10813165,4.0,3.0,2450.0,439100.0,5661.25,2016.0,3101.0,96387.0,2017-08-15
23819,12172950,2.0,1.0,864.0,400488.0,4814.33,2016.0,3101.0,96292.0,2017-08-15
23820,17138537,3.0,2.0,1908.0,619000.0,6592.34,2016.0,2061.0,97089.0,2017-08-15
23821,12436658,4.0,3.0,2089.0,117573.0,1579.63,2016.0,3101.0,96242.0,2017-08-15
23822,12260115,4.0,2.0,1820.0,218751.0,3164.65,2016.0,3101.0,96040.0,2017-08-15
23823,12347241,4.0,2.0,1544.0,213025.0,2806.43,2016.0,3101.0,96102.0,2017-08-15
23824,11741795,2.0,2.0,1670.0,648990.0,7861.88,2016.0,3101.0,96000.0,2017-08-15
23825,12429810,4.0,2.0,1430.0,580722.0,7065.92,2016.0,3101.0,96213.0,2017-08-15
23826,12175956,4.0,2.0,1287.0,208268.0,2698.72,2016.0,3101.0,96265.0,2017-08-15
23827,11873735,3.0,3.0,1818.0,313182.0,3884.16,2016.0,3101.0,96012.0,2017-08-15
23828,12221905,3.0,1.0,1062.0,35574.0,556.42,2016.0,3101.0,96025.0,2017-08-15
23829,12488888,2.0,1.0,1082.0,62486.0,901.06,2016.0,3101.0,96242.0,2017-08-15
23830,17245386,3.0,2.0,1205.0,156638.0,2062.32,2016.0,2061.0,97118.0,2017-08-15
23831,10844472,3.0,2.0,1277.0,83832.0,1137.27,2016.0,3101.0,96420.0,2017-08-15
23832,12149473,2.0,1.0,832.0,61094.0,767.81,2016.0,3101.0,96330.0,2017-08-15
23833,12433470,4.0,2.0,1311.0,55558.0,1019.61,2016.0,3101.0,96216.0,2017-08-15
23834,12424568,4.0,3.0,3045.0,181440.0,2306.73,2016.0,3101.0,96206.0,2017-08-15
23835,12274251,3.0,1.0,962.0,264059.0,4699.89,2016.0,3101.0,96090.0,2017-08-15
23836,17159588,4.0,2.0,1587.0,463000.0,5517.56,2016.0,2061.0,97101.0,2017-08-15
23837,17142286,4.0,2.5,2122.0,325117.0,3471.06,2016.0,2061.0,97091.0,2017-08-15
23838,17194619,4.0,4.5,4425.0,1584361.0,17094.22,2016.0,2061.0,96351.0,2017-08-15
23839,11639841,5.0,8.0,5816.0,2545289.0,29727.71,2016.0,3101.0,96086.0,2017-08-15
23840,11857450,3.0,2.0,1535.0,324574.0,4376.89,2016.0,3101.0,96497.0,2017-08-15
23841,10836438,2.0,2.0,1304.0,78853.0,997.38,2016.0,3101.0,96415.0,2017-08-15
23842,12492677,3.0,2.0,1573.0,586000.0,7140.4,2016.0,3101.0,96242.0,2017-08-15
23843,12244836,3.0,1.0,1054.0,55659.0,959.61,2016.0,3101.0,96104.0,2017-08-15
23844,17138142,3.0,2.0,1334.0,538468.0,5736.52,2016.0,2061.0,97089.0,2017-08-15
23845,10811990,5.0,3.0,3034.0,1177488.0,14298.66,2016.0,3101.0,96387.0,2017-08-15
23846,12441368,2.0,1.0,862.0,227112.0,2794.94,2016.0,3101.0,96239.0,2017-08-15
23847,10796075,3.0,3.0,1800.0,127870.0,1701.09,2016.0,3101.0,96389.0,2017-08-15
